"Marke,Zulassung,PS,Kilometerstand,Preis"
"nissan,2001,60,""125,000km"",""$1,399"""
"mini,2010,211,""80,000km"",""$17,490"""
"mercedes_benz,1996,90,""150,000km"",$450"
"audi,1999,179,""125,000km"",""$6,490"""
"bmw,2011,306,""90,000km"",""$23,990"""
"renault,2016,116,""40,000km"",""$2,999"""
"bmw,2012,170,""50,000km"",""$16,590"""
"volkswagen,2000,77,""150,000km"",""$1,250"""
"volkswagen,1989,90,""150,000km"",""$1,250"""
"opel,2003,60,""150,000km"",""$1,599"""
"audi,2005,140,""150,000km"",""$6,400"""
"mercedes_benz,2001,163,""150,000km"",""$2,250"""
"porsche,2007,355,""70,000km"",""$51,900"""
"skoda,2017,75,""150,000km"",$900"
"volkswagen,2002,204,""150,000km"",""$2,600"""
"bmw,1997,0,""150,000km"",$800"
"mercedes_benz,1995,193,""150,000km"",""$3,300"""
"renault,1999,0,""150,000km"",""$1,350"""
"volvo,2008,185,""150,000km"",""$8,900"""
"mercedes_benz,2004,143,""150,000km"",""$4,999"""
"opel,1997,45,""150,000km"",$850"
"volkswagen,2000,75,""150,000km"",$0"
"seat,2004,75,""150,000km"",""$3,999"""
"bmw,1999,193,""150,000km"",""$5,400"""
"volkswagen,1997,115,""150,000km"",$450"
"ford,2002,60,""125,000km"",""$1,200"""
"opel,2003,155,""100,000km"",""$4,400"""
"volkswagen,2007,105,""150,000km"",""$5,250"""
"volkswagen,1998,110,""150,000km"",""$1,000"""
"audi,1998,90,""150,000km"",""$1,300"""
"bmw,2001,176,""150,000km"",""$3,000"""
"smart,2014,71,""20,000km"",""$8,300"""
"volvo,2008,185,""90,000km"",""$16,000"""
"volkswagen,1990,45,""150,000km"",$700"
"ford,2009,125,""100,000km"",""$7,490"""
"ford,1999,60,""150,000km"",""$1,000"""
"volkswagen,2000,101,""5,000km"",""$1,450"""
"opel,2004,103,""150,000km"",""$1,750"""
"volkswagen,2006,101,""150,000km"",""$4,490"""
"opel,2002,75,""90,000km"",""$2,500"""
"volkswagen,2011,211,""100,000km"",""$16,500"""
"volkswagen,1998,60,""150,000km"",""$1,150"""
"renault,2001,75,""150,000km"",""$1,699"""
"bmw,2010,177,""70,000km"",""$20,900"""
"audi,2002,0,""150,000km"",""$3,900"""
"ford,2013,75,""60,000km"",""$9,490"""
"renault,2003,58,""90,000km"",""$1,950"""
"peugeot,2004,136,""70,000km"",""$4,650"""
"volkswagen,2003,131,""150,000km"",""$3,350"""
"mercedes_benz,2006,224,""150,000km"",""$14,700"""
"audi,2016,0,""150,000km"",$500"
"ford,2011,140,""150,000km"",""$11,250"""
"opel,2000,75,""150,000km"",""$1,000"""
"opel,2011,110,""150,000km"",""$8,900"""
"audi,1995,150,""150,000km"",$640"
"opel,2000,60,""150,000km"",$400"
"opel,2008,120,""150,000km"",""$3,800"""
"renault,1998,58,""150,000km"",$0"
"ford,2004,80,""150,000km"",""$1,500"""
"bmw,1996,193,""150,000km"",""$6,600"""
"volkswagen,2009,110,""100,000km"",""$9,250"""
"mercedes_benz,1994,193,""150,000km"",""$1,200"""
"opel,2012,179,""50,000km"",""$15,490"""
"mercedes_benz,2005,0,""150,000km"",""$10,500"""
"bmw,2005,170,""150,000km"",""$10,000"""
"bmw,2010,143,""125,000km"",""$13,500"""
"daewoo,2000,75,""125,000km"",""$1,100"""
"audi,1999,125,""150,000km"",""$1,000"""
"hyundai,2009,0,""150,000km"",""$5,900"""
"volkswagen,2009,160,""100,000km"",""$7,490"""
"volkswagen,2014,230,""50,000km"",""$23,490"""
"volkswagen,1997,101,""150,000km"",""$2,200"""
"volkswagen,2011,105,""50,000km"",""$11,650"""
"volkswagen,1999,0,""150,000km"",""$1,350"""
"renault,2004,58,""90,000km"",""$2,199"""
"bmw,2011,170,""90,000km"",""$17,999"""
"ford,2000,116,""150,000km"",""$1,299"""
"citroen,2008,68,""150,000km"",""$1,900"""
"mercedes_benz,1993,0,""150,000km"",""$1,690"""
"opel,2004,125,""150,000km"",""$3,399"""
"mercedes_benz,2005,116,""150,000km"",""$5,998"""
"opel,1994,90,""150,000km"",$650"
"audi,1995,150,""150,000km"",$550"
"toyota,2001,110,""125,000km"",""$1,250"""
"toyota,2002,156,""150,000km"",""$1,450"""
"chevrolet,2011,68,""70,000km"",""$3,000"""
"ford,2002,116,""150,000km"",$999"
"opel,2000,0,""150,000km"",""$1,100"""
"skoda,2000,75,""5,000km"",""$1,799"""
"volkswagen,2018,151,""150,000km"",""$7,500"""
"volkswagen,1999,50,""150,000km"",$700"
"ford,2009,60,""125,000km"",""$5,000"""
"volkswagen,2007,140,""150,000km"",""$5,900"""
"volkswagen,2011,140,""100,000km"",""$10,000"""
"renault,2004,82,""150,000km"",""$2,999"""
"opel,1998,101,""150,000km"",$750"
"citroen,2008,0,""125,000km"",""$7,900"""
"renault,2004,140,""150,000km"",""$2,850"""
"mercedes_benz,2003,163,""150,000km"",""$6,900"""
"renault,1999,58,""150,000km"",$600"
"renault,2002,140,""150,000km"",""$1,700"""
"opel,2001,58,""150,000km"",$990"
"volkswagen,2006,200,""150,000km"",""$9,000"""
"hyundai,2008,67,""70,000km"",""$2,999"""
"volkswagen,1995,90,""150,000km"",""$1,550"""
"volkswagen,1998,101,""150,000km"",""$1,200"""
"audi,2002,170,""150,000km"",""$5,000"""
"seat,2015,179,""5,000km"",""$21,999"""
"peugeot,2003,55,""150,000km"",""$1,400"""
"ford,1996,0,""150,000km"",$399"
"bmw,2004,116,""90,000km"",""$8,390"""
"volkswagen,2007,105,""150,000km"",""$4,999"""
"volvo,1997,140,""150,000km"",""$1,350"""
"renault,1996,54,""150,000km"",$650"
"renault,1996,75,""150,000km"",""$1,100"""
"peugeot,1999,60,""150,000km"",$800"
"kia,2010,144,""125,000km"",""$7,600"""
"volvo,2005,185,""150,000km"",""$9,990"""
"volkswagen,2007,105,""150,000km"",""$6,900"""
"ford,2011,135,""40,000km"",""$9,800"""
"mercedes_benz,2003,163,""150,000km"",""$4,399"""
"mercedes_benz,2004,163,""150,000km"",""$7,200"""
"bmw,2003,116,""150,000km"",""$3,599"""
"renault,2002,75,""150,000km"",""$1,100"""
"mercedes_benz,2003,170,""150,000km"",""$6,250"""
"mazda,2016,0,""150,000km"",$900"
"seat,1999,50,""125,000km"",$900"
"audi,2000,368,""10,000km"",$0"
"renault,2011,75,""80,000km"",""$5,000"""
"bmw,1995,140,""150,000km"",""$1,599"""
"honda,2008,140,""150,000km"",""$3,700"""
"audi,2005,275,""150,000km"",""$6,399"""
"audi,2009,140,""150,000km"",""$9,500"""
"bmw,2004,204,""150,000km"",""$10,500"""
"bmw,2006,163,""150,000km"",""$8,700"""
"chevrolet,1990,175,""150,000km"",$750"
"mercedes_benz,2002,170,""150,000km"",""$8,250"""
"opel,1995,45,""150,000km"",$500"
"citroen,2005,90,""150,000km"",$850"
",NA,NA,NA,NA"
"chevrolet,2007,67,""125,000km"",""$1,700"""
"volkswagen,2006,86,""125,000km"",""$5,600"""
"hyundai,2013,99,""30,000km"",""$9,800"""
"ford,2001,101,""150,000km"",""$1,000"""
"bmw,2003,150,""150,000km"",""$3,450"""
"volkswagen,1996,115,""150,000km"",""$2,250"""
"bmw,2009,122,""150,000km"",""$4,000"""
"opel,2016,101,""150,000km"",$250"
"mercedes_benz,2011,136,""150,000km"",""$14,990"""
"volkswagen,2007,0,""150,000km"",""$4,100"""
"renault,2004,75,""125,000km"",""$1,750"""
"porsche,1980,0,""125,000km"",""$9,500"""
"renault,2005,106,""150,000km"",""$2,600"""
"volkswagen,1990,71,""150,000km"",$100"
"volkswagen,1997,75,""150,000km"",$500"
"opel,1999,75,""150,000km"",$0"
"bmw,2013,258,""90,000km"",""$31,900"""
"fiat,2002,60,""150,000km"",""$1,380"""
"renault,2000,75,""125,000km"",""$1,970"""
"fiat,2001,54,""125,000km"",$950"
"volkswagen,1997,125,""150,000km"",""$1,199"""
"mercedes_benz,2010,184,""70,000km"",""$15,000"""
"volkswagen,2013,177,""70,000km"",""$24,750"""
"mercedes_benz,2006,156,""150,000km"",""$34,900"""
"volkswagen,1997,75,""150,000km"",$0"
"audi,2010,140,""150,000km"",""$12,990"""
"fiat,2006,95,""125,000km"",""$2,250"""
"volkswagen,2002,75,""70,000km"",""$2,800"""
"volkswagen,2000,90,""150,000km"",""$1,250"""
"mercedes_benz,2008,224,""150,000km"",""$16,000"""
"opel,1997,75,""150,000km"",$799"
"smart,2012,48,""30,000km"",""$16,850"""
"opel,1997,100,""150,000km"",""$1,200"""
"volkswagen,1998,150,""150,000km"",""$2,750"""
"toyota,2009,101,""60,000km"",""$5,900"""
"saab,2001,177,""150,000km"",""$1,799"""
"audi,2005,204,""150,000km"",""$8,200"""
"ford,2005,69,""150,000km"",$110"
"mercedes_benz,1999,193,""150,000km"",""$1,799"""
"jeep,2002,177,""100,000km"",""$12,999"""
"volkswagen,2001,0,""150,000km"",""$1,450"""
"volkswagen,1990,113,""150,000km"",""$3,900"""
"audi,2014,86,""30,000km"",""$15,480"""
"ford,1995,90,""150,000km"",$0"
"ford,1999,116,""150,000km"",$599"
"ford,2004,95,""70,000km"",""$2,950"""
"volkswagen,2000,105,""150,000km"",""$1,999"""
"ford,2005,0,""125,000km"",""$1,700"""
"bmw,2017,0,""150,000km"",$299"
"mercedes_benz,2004,163,""150,000km"",""$13,400"""
"audi,1999,150,""150,000km"",$500"
"audi,2001,250,""150,000km"",""$7,999"""
"suzuki,2004,90,""150,000km"",""$1,950"""
"porsche,1992,239,""150,000km"",""$12,500"""
"volkswagen,2000,75,""50,000km"",""$3,500"""
"mercedes_benz,1996,95,""150,000km"",""$1,250"""
"mazda,2010,86,""60,000km"",""$6,900"""
"opel,2000,50,""150,000km"",$330"
"alfa_romeo,2000,150,""150,000km"",$500"
"peugeot,2009,174,""100,000km"",""$7,900"""
"nissan,1997,75,""150,000km"",""$1,190"""
"volkswagen,1976,50,""100,000km"",""$13,900"""
"volkswagen,2004,140,""125,000km"",""$3,010"""
"hyundai,2015,99,""150,000km"",""$11,500"""
"skoda,1999,75,""150,000km"",""$1,900"""
"volkswagen,2002,60,""150,000km"",""$1,200"""
"opel,2006,150,""150,000km"",""$5,999"""
"opel,2001,116,""90,000km"",""$1,900"""
"suzuki,2013,94,""40,000km"",""$8,400"""
"fiat,2006,60,""125,000km"",""$2,490"""
"renault,2000,0,""150,000km"",$600"
"bmw,2006,150,""125,000km"",""$10,500"""
"opel,2012,85,""125,000km"",""$6,200"""
"volkswagen,2006,109,""150,000km"",""$5,500"""
"volkswagen,1998,0,""150,000km"",$900"
"mazda,2011,95,""150,000km"",""$4,800"""
"renault,1999,58,""150,000km"",$849"
"renault,2011,110,""90,000km"",""$6,900"""
"volkswagen,1998,75,""150,000km"",""$1,300"""
"bmw,2001,232,""150,000km"",""$4,500"""
"bmw,2004,177,""150,000km"",""$2,800"""
"audi,1996,174,""150,000km"",""$2,700"""
"volkswagen,2003,131,""150,000km"",""$1,650"""
"renault,2000,58,""150,000km"",$500"
"volkswagen,2002,102,""150,000km"",""$1,800"""
"audi,2014,150,""40,000km"",""$29,970"""
"audi,2006,232,""150,000km"",""$14,500"""
"nissan,2016,55,""150,000km"",$599"
"mitsubishi,2006,90,""90,000km"",""$4,100"""
"fiat,2002,60,""90,000km"",""$1,600"""
"seat,2006,105,""150,000km"",""$4,500"""
"volkswagen,1999,50,""150,000km"",$500"
"volkswagen,2009,174,""150,000km"",""$20,900"""
"audi,1997,125,""150,000km"",""$3,500"""
"mercedes_benz,1995,136,""150,000km"",""$1,000"""
"volkswagen,2007,101,""150,000km"",""$4,500"""
"audi,2012,313,""60,000km"",""$41,850"""
"bmw,2000,118,""70,000km"",""$3,990"""
"renault,2012,131,""70,000km"",""$14,900"""
"opel,2005,150,""150,000km"",""$4,300"""
"skoda,2000,90,""150,000km"",""$1,800"""
"opel,1993,60,""150,000km"",$550"
"seat,2007,86,""100,000km"",""$4,500"""
"opel,2016,140,""60,000km"",""$8,850"""
"citroen,2003,109,""150,000km"",""$1,450"""
"fiat,1999,54,""150,000km"",""$1,200"""
"ford,1998,100,""150,000km"",""$1,200"""
"skoda,2006,101,""150,000km"",""$2,399"""
"audi,2005,163,""150,000km"",""$4,900"""
"opel,2009,80,""90,000km"",""$4,999"""
"audi,2003,140,""150,000km"",""$2,700"""
"renault,1999,90,""150,000km"",$700"
"mercedes_benz,2003,91,""80,000km"",""$4,300"""
"opel,2000,101,""150,000km"",$750"
"bmw,2017,0,""5,000km"",""$4,500"""
"fiat,2000,0,""100,000km"",$900"
"volkswagen,2009,80,""150,000km"",""$6,100"""
"volkswagen,1997,60,""150,000km"",$750"
"mercedes_benz,2005,88,""150,000km"",""$3,950"""
"volkswagen,2016,75,""150,000km"",""$1,150"""
"bmw,2009,177,""100,000km"",""$19,400"""
"mini,2009,95,""70,000km"",""$7,400"""
"saab,2005,120,""150,000km"",""$4,250"""
"opel,1998,50,""150,000km"",$690"
"smart,1999,45,""5,000km"",""$1,111"""
"renault,2002,0,""150,000km"",$950"
"saab,2008,150,""60,000km"",""$18,900"""
"audi,1996,150,""150,000km"",$799"
"ford,2008,136,""150,000km"",""$5,990"""
"porsche,1999,300,""150,000km"",""$22,996"""
"volkswagen,2006,102,""100,000km"",""$6,999"""
"ford,2007,109,""150,000km"",""$4,100"""
"mercedes_benz,1996,279,""150,000km"",""$4,500"""
"mercedes_benz,2007,190,""150,000km"",""$9,850"""
"opel,2008,80,""125,000km"",""$4,600"""
"peugeot,2004,116,""150,000km"",""$3,650"""
"opel,1997,54,""150,000km"",$349"
"volkswagen,2000,0,""150,000km"",$1"
"bmw,1999,150,""150,000km"",""$3,800"""
"audi,2011,299,""50,000km"",""$31,990"""
"volkswagen,1998,101,""150,000km"",$0"
"volkswagen,2008,170,""90,000km"",""$9,900"""
"volkswagen,2003,105,""150,000km"",""$2,500"""
"volkswagen,2003,105,""150,000km"",""$3,500"""
"bmw,1999,150,""150,000km"",""$2,000"""
"chevrolet,2008,72,""60,000km"",""$3,099"""
"volkswagen,1991,64,""150,000km"",$100"
"ford,2009,60,""125,000km"",""$4,500"""
"chrysler,2003,0,""150,000km"",""$2,250"""
"opel,2000,101,""50,000km"",""$3,400"""
"mercedes_benz,2017,82,""100,000km"",""$3,333"""
"mazda,2008,147,""100,000km"",""$7,890"""
"volkswagen,2008,109,""70,000km"",""$7,000"""
"volkswagen,2011,75,""80,000km"",""$8,250"""
"mitsubishi,1999,75,""150,000km"",""$1,390"""
"fiat,2003,0,""125,000km"",""$1,450"""
"ford,2007,131,""150,000km"",""$4,500"""
"mercedes_benz,1998,125,""150,000km"",""$2,100"""
"opel,1991,90,""40,000km"",""$5,600"""
"volkswagen,2015,110,""10,000km"",""$20,800"""
"ford,1999,131,""150,000km"",""$1,499"""
"seat,2001,75,""125,000km"",""$1,800"""
"volkswagen,1995,200,""125,000km"",""$8,999"""
"opel,2000,101,""150,000km"",$150"
"kia,2012,140,""70,000km"",""$9,700"""
"volkswagen,2000,151,""150,000km"",""$14,500"""
"opel,2012,140,""50,000km"",""$16,500"""
"opel,1999,75,""150,000km"",""$2,400"""
"bmw,1999,150,""150,000km"",""$1,700"""
"sonstige_autos,1992,86,""40,000km"",""$20,950"""
"volkswagen,2004,64,""125,000km"",""$2,800"""
"audi,2013,122,""20,000km"",""$20,650"""
"renault,2004,150,""150,000km"",""$2,800"""
"skoda,2014,60,""20,000km"",""$6,500"""
"volkswagen,1997,75,""150,000km"",""$1,100"""
"volkswagen,2006,140,""150,000km"",""$4,700"""
"hyundai,2017,0,""150,000km"",""$3,200"""
"volkswagen,1999,75,""150,000km"",$749"
"opel,2001,58,""150,000km"",""$1,200"""
"jeep,2016,211,""150,000km"",""$2,200"""
"audi,2006,102,""125,000km"",""$6,500"""
"volkswagen,2009,122,""150,000km"",""$7,999"""
"mercedes_benz,1998,193,""125,000km"",""$5,490"""
"renault,2004,75,""5,000km"",""$1,500"""
"toyota,2005,68,""125,000km"",""$2,650"""
"peugeot,2004,90,""150,000km"",""$1,050"""
"bmw,2000,118,""150,000km"",""$3,800"""
"opel,1998,54,""150,000km"",""$1,497"""
"ford,2003,143,""150,000km"",""$2,050"""
"bmw,2000,170,""150,000km"",""$1,750"""
"volvo,1996,136,""150,000km"",$900"
"bmw,1996,150,""150,000km"",""$4,000"""
"fiat,2004,0,""125,000km"",$850"
"kia,2011,90,""70,000km"",""$8,499"""
"fiat,1997,80,""125,000km"",""$1,190"""
"mercedes_benz,2000,90,""150,000km"",""$1,200"""
"audi,2000,90,""150,000km"",$800"
"volkswagen,1995,115,""150,000km"",""$2,300"""
"volkswagen,2011,0,""150,000km"",""$7,200"""
"volkswagen,2002,75,""150,000km"",""$2,200"""
"volkswagen,2000,75,""150,000km"",""$2,500"""
"audi,2011,0,""125,000km"",""$14,200"""
"nissan,1998,0,""150,000km"",$150"
"renault,2017,54,""150,000km"",$650"
"mercedes_benz,2008,184,""70,000km"",""$26,900"""
"alfa_romeo,1997,155,""150,000km"",""$1,300"""
"volvo,2007,125,""125,000km"",""$6,200"""
"mercedes_benz,2005,195,""150,000km"",""$6,000"""
"volkswagen,2008,140,""150,000km"",""$8,700"""
"opel,2003,125,""150,000km"",""$2,650"""
"volkswagen,2001,60,""150,000km"",$850"
"bmw,2009,197,""100,000km"",""$9,500"""
"bmw,2008,177,""150,000km"",""$12,100"""
"volkswagen,2003,131,""150,000km"",""$3,111"""
"seat,2008,102,""125,000km"",""$7,499"""
"audi,2000,125,""150,000km"",""$2,250"""
"bmw,1999,105,""150,000km"",""$2,300"""
"opel,2016,0,""150,000km"",""$1,650"""
"citroen,2006,140,""150,000km"",""$5,990"""
"bmw,2000,118,""80,000km"",""$4,200"""
"bmw,2013,184,""50,000km"",""$22,950"""
"bmw,2007,143,""150,000km"",""$9,500"""
"volkswagen,1988,90,""20,000km"",""$1,500"""
"mercedes_benz,2003,170,""150,000km"",""$3,300"""
"volkswagen,1993,90,""150,000km"",""$1,250"""
"citroen,2009,75,""90,000km"",""$3,700"""
"volkswagen,2017,90,""150,000km"",""$1,250"""
"seat,1991,34,""100,000km"",""$1,350"""
"kia,2006,68,""150,000km"",""$3,000"""
"fiat,2000,55,""150,000km"",$290"
"renault,2000,0,""90,000km"",""$2,000"""
"mercedes_benz,1990,109,""150,000km"",""$2,500"""
"volkswagen,1992,174,""150,000km"",$899"
"sonstige_autos,2000,0,""150,000km"",$0"
"seat,2002,50,""125,000km"",$950"
"alfa_romeo,2003,150,""150,000km"",""$1,500"""
"bmw,2005,122,""150,000km"",""$6,000"""
"bmw,1978,90,""150,000km"",""$1,500"""
"chevrolet,2010,82,""30,000km"",""$6,700"""
"volkswagen,2006,54,""150,000km"",""$1,699"""
"audi,1995,101,""150,000km"",$0"
"opel,2004,101,""150,000km"",""$3,500"""
"mercedes_benz,2001,143,""150,000km"",$0"
"ford,2005,125,""150,000km"",""$4,300"""
"volkswagen,2016,75,""150,000km"",""$1,750"""
"mercedes_benz,1996,279,""150,000km"",$600"
"audi,1996,116,""150,000km"",""$2,300"""
"ford,2013,140,""150,000km"",""$12,500"""
"alfa_romeo,2009,200,""80,000km"",""$10,950"""
"seat,1999,150,""150,000km"",""$1,200"""
"volkswagen,1993,90,""150,000km"",""$1,050"""
"mercedes_benz,2005,122,""150,000km"",""$4,990"""
"volkswagen,1997,101,""150,000km"",$950"
"mercedes_benz,2006,109,""150,000km"",""$6,900"""
"volkswagen,2004,136,""150,000km"",""$3,500"""
"ford,2004,80,""150,000km"",""$2,900"""
"volkswagen,2004,60,""60,000km"",""$3,850"""
"bmw,2005,163,""150,000km"",""$6,500"""
"opel,1993,0,""150,000km"",$350"
"daihatsu,2000,60,""150,000km"",$900"
"ford,2007,90,""150,000km"",""$4,500"""
"ford,2010,90,""150,000km"",""$4,800"""
"ford,2009,110,""150,000km"",""$7,350"""
"volkswagen,1998,101,""150,000km"",$620"
"nissan,2002,115,""150,000km"",""$1,650"""
"bmw,1998,150,""150,000km"",$850"
"mercedes_benz,2002,142,""150,000km"",""$3,700"""
"bmw,2006,129,""100,000km"",""$7,499"""
"volkswagen,2000,116,""150,000km"",""$1,500"""
"volkswagen,1999,0,""150,000km"",""$1,000"""
"ford,2002,113,""150,000km"",$300"
"chrysler,2001,143,""150,000km"",$999"
"volkswagen,2017,75,""150,000km"",$950"
"bmw,2002,0,""150,000km"",""$2,500"""
"volkswagen,2016,0,""150,000km"",""$1,000"""
"seat,2006,102,""125,000km"",""$5,499"""
"toyota,1995,132,""150,000km"",""$1,790"""
"mazda,1997,133,""150,000km"",$700"
"renault,2003,0,""150,000km"",""$2,100"""
"peugeot,1994,60,""150,000km"",$900"
"chevrolet,2012,82,""30,000km"",""$5,900"""
"opel,2000,58,""125,000km"",$990"
"volkswagen,2011,140,""125,000km"",""$14,550"""
"sonstige_autos,1975,0,""100,000km"",""$4,500"""
"bmw,2007,163,""150,000km"",""$7,700"""
"mercedes_benz,2005,224,""150,000km"",""$8,550"""
"audi,2011,140,""125,000km"",""$14,250"""
"audi,2006,420,""50,000km"",""$31,500"""
"mazda,2017,85,""60,000km"",""$3,999"""
"mercedes_benz,2011,184,""60,000km"",""$24,200"""
"seat,2010,143,""100,000km"",""$9,500"""
"ford,2007,60,""100,000km"",""$1,490"""
"audi,2000,116,""150,000km"",""$2,950"""
"volvo,2012,163,""150,000km"",""$16,799"""
"bmw,2007,197,""150,000km"",""$13,600"""
"citroen,2005,109,""100,000km"",""$33,000"""
"opel,1998,136,""150,000km"",$600"
"sonstige_autos,1990,0,""150,000km"",""$10,000"""
"toyota,2008,68,""125,000km"",""$3,550"""
"audi,2003,163,""150,000km"",""$4,990"""
"mercedes_benz,1997,121,""150,000km"",""$1,200"""
"bmw,1998,150,""150,000km"",""$3,800"""
"peugeot,1996,88,""150,000km"",$500"
"audi,2016,90,""150,000km"",$850"
"audi,2014,140,""20,000km"",""$32,700"""
"opel,2004,75,""150,000km"",""$2,250"""
"bmw,1999,193,""150,000km"",""$6,199"""
"audi,2004,131,""150,000km"",""$5,400"""
"volkswagen,2013,140,""30,000km"",""$22,490"""
"mercedes_benz,1999,90,""150,000km"",$699"
"volkswagen,2001,75,""150,000km"",""$1,000"""
"sonstige_autos,2012,5,""20,000km"",""$7,390"""
"bmw,2003,170,""150,000km"",""$6,300"""
"sonstige_autos,1961,101,""150,000km"",""$37,000"""
"volkswagen,2017,75,""150,000km"",""$1,800"""
"mercedes_benz,2000,125,""150,000km"",""$1,700"""
"mercedes_benz,1996,150,""150,000km"",$799"
"audi,2008,241,""150,000km"",""$15,500"""
"mercedes_benz,2004,177,""150,000km"",""$5,199"""
"mercedes_benz,2006,231,""125,000km"",""$13,900"""
"ford,2005,60,""125,000km"",""$2,300"""
"volkswagen,2017,0,""150,000km"",""$1,299"""
"opel,1997,45,""150,000km"",$900"
"bmw,2006,177,""150,000km"",""$13,990"""
"mercedes_benz,1998,125,""150,000km"",""$2,500"""
"renault,2005,57,""150,000km"",""$1,200"""
"renault,2017,0,""150,000km"",$600"
"ford,1997,90,""100,000km"",""$1,150"""
"opel,2004,101,""150,000km"",""$1,450"""
"opel,2010,89,""40,000km"",""$6,350"""
"peugeot,2012,95,""30,000km"",""$7,800"""
"toyota,2017,0,""150,000km"",""$1,050"""
"smart,2005,75,""150,000km"",""$2,500"""
"bmw,2010,204,""150,000km"",$0"
"volkswagen,2011,0,""100,000km"",""$11,500"""
"volkswagen,2004,0,""150,000km"",""$3,000"""
"peugeot,2007,60,""5,000km"",$0"
"audi,2001,131,""150,000km"",""$2,999"""
"citroen,2003,70,""150,000km"",""$1,800"""
"bmw,2003,150,""150,000km"",""$6,000"""
"mercedes_benz,1998,122,""150,000km"",$800"
"volkswagen,2005,54,""125,000km"",""$1,250"""
"bmw,1997,143,""150,000km"",""$1,330"""
"audi,2005,140,""150,000km"",""$6,200"""
"bmw,1999,193,""150,000km"",""$10,500"""
"peugeot,1998,65,""150,000km"",$250"
"peugeot,1995,60,""150,000km"",$350"
"mitsubishi,2006,0,""150,000km"",""$5,100"""
"audi,2002,220,""150,000km"",""$5,100"""
"mini,2008,95,""150,000km"",""$4,000"""
"bmw,2001,231,""150,000km"",""$4,590"""
"opel,1995,105,""150,000km"",$500"
"volkswagen,1995,90,""150,000km"",""$2,499"""
"mercedes_benz,2012,136,""50,000km"",""$18,600"""
"renault,2017,0,""150,000km"",""$3,300"""
"renault,2009,150,""125,000km"",""$8,000"""
"ford,2004,101,""125,000km"",""$2,750"""
"chrysler,2004,143,""150,000km"",""$2,750"""
"land_rover,2012,256,""80,000km"",""$48,600"""
"ford,2003,140,""150,000km"",""$2,000"""
"porsche,2008,355,""80,000km"",""$50,000"""
"volkswagen,2011,105,""150,000km"",""$9,499"""
"volkswagen,1997,190,""150,000km"",""$2,900"""
"volkswagen,2004,105,""150,000km"",""$3,300"""
"smart,2006,68,""90,000km"",""$4,200"""
"renault,1997,114,""150,000km"",""$2,150"""
"bmw,2002,163,""150,000km"",""$4,850"""
"ford,2007,80,""80,000km"",""$4,500"""
"bmw,2005,143,""150,000km"",""$5,100"""
"opel,1991,116,""125,000km"",""$1,100"""
"mazda,2003,101,""90,000km"",""$2,800"""
"audi,1994,101,""150,000km"",""$1,900"""
"audi,2006,179,""150,000km"",""$7,390"""
"volkswagen,2000,150,""150,000km"",""$3,500"""
"audi,2017,125,""150,000km"",""$1,900"""
"mercedes_benz,2010,231,""70,000km"",""$34,950"""
"mercedes_benz,1999,82,""150,000km"",$950"
"opel,2003,60,""150,000km"",""$1,490"""
"peugeot,1997,55,""150,000km"",$800"
"volkswagen,1996,101,""150,000km"",$750"
"seat,1997,50,""150,000km"",$650"
"hyundai,2011,101,""50,000km"",""$5,990"""
"opel,2004,125,""20,000km"",""$3,399"""
"mitsubishi,1997,99,""150,000km"",""$1,800"""
"volkswagen,2000,75,""150,000km"",""$1,599"""
"opel,1998,101,""150,000km"",$750"
"volkswagen,2002,50,""150,000km"",""$1,250"""
"opel,1995,45,""150,000km"",$750"
"sonstige_autos,2004,163,""150,000km"",""$5,000"""
"audi,2010,179,""90,000km"",""$16,900"""
"renault,2009,68,""150,000km"",""$2,900"""
"renault,2003,150,""150,000km"",""$2,400"""
"peugeot,1996,60,""150,000km"",$350"
"mercedes_benz,2002,177,""150,000km"",""$9,200"""
"opel,1997,101,""150,000km"",$0"
"seat,2001,60,""150,000km"",""$1,399"""
"opel,1996,45,""125,000km"",$999"
"volkswagen,2009,140,""150,000km"",""$9,000"""
"volkswagen,2003,75,""150,000km"",""$2,500"""
"smart,2004,41,""125,000km"",""$2,500"""
"volkswagen,2012,105,""50,000km"",""$13,990"""
"nissan,2001,0,""150,000km"",$900"
"peugeot,2000,60,""150,000km"",""$1,200"""
"mercedes_benz,2006,224,""150,000km"",""$9,500"""
"volkswagen,2017,110,""150,000km"",""$5,555"""
"skoda,2017,70,""80,000km"",""$5,600"""
"volkswagen,2016,50,""150,000km"",$250"
"mercedes_benz,1983,122,""150,000km"",""$5,500"""
"audi,2000,150,""150,000km"",""$2,500"""
"volkswagen,2016,0,""150,000km"",$320"
"opel,1996,0,""150,000km"",$380"
"bmw,2011,143,""80,000km"",""$21,200"""
"volkswagen,2004,75,""150,000km"",""$3,000"""
"mercedes_benz,2009,224,""150,000km"",""$17,350"""
"opel,2005,131,""100,000km"",""$4,000"""
"mitsubishi,2003,0,""150,000km"",""$1,000"""
"renault,2002,75,""125,000km"",""$1,300"""
"mercedes_benz,2002,129,""150,000km"",""$4,100"""
"volkswagen,2014,110,""30,000km"",""$21,888"""
"opel,2006,60,""150,000km"",""$2,500"""
"seat,2006,86,""150,000km"",""$2,999"""
"opel,1996,65,""150,000km"",$300"
"opel,1999,65,""150,000km"",$370"
