year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,2,26,719,730,-11,1025,1100,-35,AA,33,N329AA,JFK,LAX,332,2475,7,30,2013-02-26T12:00:00Z
2013,2,26,721,730,-9,1015,1040,-25,AA,715,N4WAAA,LGA,DFW,205,1389,7,30,2013-02-26T12:00:00Z
2013,2,26,721,732,-11,1019,1038,-19,UA,630,N401UA,LGA,IAH,212,1416,7,32,2013-02-26T12:00:00Z
2013,2,26,723,730,-7,1029,1115,-46,VX,11,N845VA,JFK,SFO,346,2586,7,30,2013-02-26T12:00:00Z
2013,2,26,726,730,-4,1006,1040,-34,AA,2083,N525AA,EWR,DFW,203,1372,7,30,2013-02-26T12:00:00Z
2013,2,26,728,730,-2,1022,1004,18,DL,807,N324NB,EWR,ATL,130,746,7,30,2013-02-26T12:00:00Z
2013,2,26,728,700,28,852,832,20,EV,3829,N14920,EWR,BNA,122,748,7,0,2013-02-26T12:00:00Z
2013,2,26,728,736,-8,1102,1115,-13,B6,643,N821JB,JFK,SFO,357,2586,7,36,2013-02-26T12:00:00Z
2013,2,26,729,720,9,850,848,2,FL,850,N968AT,LGA,MKE,113,738,7,20,2013-02-26T12:00:00Z
2013,2,26,730,729,1,1034,1026,8,B6,361,N662JB,LGA,PBI,149,1035,7,29,2013-02-26T12:00:00Z
2013,2,26,731,730,1,840,843,-3,B6,44,N645JB,JFK,SYR,43,209,7,30,2013-02-26T12:00:00Z
2013,2,26,735,740,-5,1037,1105,-28,DL,1915,N710TW,JFK,SEA,332,2422,7,40,2013-02-26T12:00:00Z
2013,2,26,736,734,2,901,923,-22,EV,3270,N14173,EWR,STL,127,872,7,34,2013-02-26T12:00:00Z
2013,2,26,736,740,-4,920,923,-3,EV,4125,N11551,EWR,GSO,82,445,7,40,2013-02-26T12:00:00Z
2013,2,26,738,741,-3,929,941,-12,EV,4246,N16999,EWR,DTW,89,488,7,41,2013-02-26T12:00:00Z
2013,2,26,738,740,-2,1043,1044,-1,B6,341,N568JB,JFK,SRQ,164,1041,7,40,2013-02-26T12:00:00Z
2013,2,26,739,746,-7,1033,1051,-18,UA,225,N520UA,EWR,IAH,217,1400,7,46,2013-02-26T12:00:00Z
2013,2,26,740,745,-5,912,930,-18,AA,309,N483AA,LGA,ORD,125,733,7,45,2013-02-26T12:00:00Z
2013,2,26,742,745,-3,1053,1125,-32,AA,59,N320AA,JFK,SFO,343,2586,7,45,2013-02-26T12:00:00Z
2013,2,26,743,750,-7,1104,1045,19,B6,389,N552JB,LGA,MCO,162,950,7,50,2013-02-26T12:00:00Z
2013,2,26,743,745,-2,838,910,-32,UA,1185,N25705,EWR,BOS,37,200,7,45,2013-02-26T12:00:00Z
2013,2,26,745,750,-5,921,940,-19,9E,3611,N8968E,JFK,PIT,72,340,7,50,2013-02-26T12:00:00Z
2013,2,26,746,750,-4,925,1004,-39,DL,2119,N349NB,LGA,MSP,137,1020,7,50,2013-02-26T12:00:00Z
2013,2,26,747,746,1,1033,1040,-7,UA,1592,N38454,EWR,MCO,147,937,7,46,2013-02-26T12:00:00Z
2013,2,26,749,755,-6,1124,1110,14,AA,2267,N3JPAA,LGA,MIA,189,1096,7,55,2013-02-26T12:00:00Z
2013,2,26,749,802,-13,1053,1032,21,UA,887,N579UA,LGA,DEN,239,1620,8,2,2013-02-26T13:00:00Z
2013,2,26,752,800,-8,852,908,-16,US,2118,N954UW,LGA,BOS,36,184,8,0,2013-02-26T13:00:00Z
2013,2,26,752,755,-3,922,930,-8,WN,111,N444WN,LGA,MDW,118,725,7,55,2013-02-26T12:00:00Z
2013,2,26,752,700,52,915,839,36,UA,283,N443UA,LGA,ORD,119,733,7,0,2013-02-26T12:00:00Z
2013,2,26,753,759,-6,1052,1039,13,DL,2047,N664DN,LGA,ATL,141,762,7,59,2013-02-26T12:00:00Z
2013,2,26,754,755,-1,1014,1007,7,US,1733,N194UW,LGA,CLT,101,544,7,55,2013-02-26T12:00:00Z
2013,2,26,755,800,-5,1106,1127,-21,DL,2245,N963DL,JFK,MIA,156,1089,8,0,2013-02-26T13:00:00Z
2013,2,26,755,805,-10,955,1029,-34,9E,3538,N923XJ,JFK,MSP,147,1029,8,5,2013-02-26T13:00:00Z
2013,2,26,755,800,-5,1106,1116,-10,B6,553,N643JB,EWR,RSW,165,1068,8,0,2013-02-26T13:00:00Z
2013,2,26,756,810,-14,1041,1043,-2,FL,361,N717JL,LGA,ATL,142,762,8,10,2013-02-26T13:00:00Z
2013,2,26,756,800,-4,957,1000,-3,B6,219,N292JB,JFK,CLT,96,541,8,0,2013-02-26T13:00:00Z
2013,2,26,758,801,-3,1019,1024,-5,EV,4118,N11181,EWR,XNA,167,1131,8,1,2013-02-26T13:00:00Z
2013,2,26,758,800,-2,915,917,-2,US,2165,N747UW,LGA,DCA,48,214,8,0,2013-02-26T13:00:00Z
2013,2,26,758,759,-1,916,936,-20,UA,279,N814UA,EWR,ORD,118,719,7,59,2013-02-26T12:00:00Z
2013,2,26,759,800,-1,1123,1150,-27,WN,1705,N933WN,EWR,PHX,302,2133,8,0,2013-02-26T13:00:00Z
2013,2,26,800,810,-10,1053,1115,-22,DL,1959,N923DL,JFK,MCO,148,944,8,10,2013-02-26T13:00:00Z
2013,2,26,804,630,94,1135,1019,76,US,654,N653AW,JFK,PHX,294,2153,6,30,2013-02-26T11:00:00Z
2013,2,26,804,804,0,1130,1129,1,UA,397,N554UA,JFK,SFO,346,2586,8,4,2013-02-26T13:00:00Z
2013,2,26,805,810,-5,1117,1129,-12,DL,1271,N317US,JFK,FLL,163,1069,8,10,2013-02-26T13:00:00Z
2013,2,26,805,810,-5,1114,1043,31,DL,269,N672DL,JFK,ATL,141,760,8,10,2013-02-26T13:00:00Z
2013,2,26,805,805,0,1100,1100,0,B6,1833,N590JB,JFK,PBI,146,1028,8,5,2013-02-26T13:00:00Z
2013,2,26,806,810,-4,1247,1315,-28,AA,655,N5EVAA,JFK,STT,196,1623,8,10,2013-02-26T13:00:00Z
2013,2,26,806,815,-9,928,928,0,B6,1172,N570JB,EWR,BOS,41,200,8,15,2013-02-26T13:00:00Z
2013,2,26,807,810,-3,908,925,-17,AA,1838,N3BWAA,JFK,BOS,32,187,8,10,2013-02-26T13:00:00Z
2013,2,26,808,815,-7,940,958,-18,9E,3521,N928XJ,JFK,ORD,123,740,8,15,2013-02-26T13:00:00Z
2013,2,26,809,815,-6,1128,1131,-3,DL,1167,N310DE,JFK,TPA,178,1005,8,15,2013-02-26T13:00:00Z
2013,2,26,811,805,6,923,920,3,EV,4233,N34111,EWR,BTV,51,266,8,5,2013-02-26T13:00:00Z
2013,2,26,812,815,-3,1151,1127,24,DL,1023,N969DL,LGA,TPA,181,1010,8,15,2013-02-26T13:00:00Z
2013,2,26,812,815,-3,1056,1056,0,DL,914,N351NW,LGA,DEN,239,1620,8,15,2013-02-26T13:00:00Z
2013,2,26,812,815,-3,1008,1012,-4,EV,4159,N13949,EWR,MEM,148,946,8,15,2013-02-26T13:00:00Z
2013,2,26,812,748,24,1004,1010,-6,EV,5682,N11121,EWR,OMA,153,1134,7,48,2013-02-26T12:00:00Z
2013,2,26,812,820,-8,926,939,-13,9E,4051,N834AY,JFK,BWI,49,184,8,20,2013-02-26T13:00:00Z
2013,2,26,813,820,-7,948,955,-7,MQ,4655,N9EAMQ,LGA,BNA,129,764,8,20,2013-02-26T13:00:00Z
2013,2,26,815,815,0,1147,1207,-20,DL,1079,N399DA,JFK,PHX,292,2153,8,15,2013-02-26T13:00:00Z
2013,2,26,815,815,0,1100,1117,-17,DL,1429,N684DA,JFK,LAS,306,2248,8,15,2013-02-26T13:00:00Z
2013,2,26,815,820,-5,1018,1017,1,EV,4691,N29917,EWR,DAY,95,533,8,20,2013-02-26T13:00:00Z
2013,2,26,815,815,0,1031,1015,16,US,675,N640AW,EWR,CLT,99,529,8,15,2013-02-26T13:00:00Z
2013,2,26,815,816,-1,1112,1142,-30,UA,1223,N77530,EWR,LAX,319,2454,8,16,2013-02-26T13:00:00Z
2013,2,26,817,830,-13,1011,1023,-12,9E,4220,N8971A,JFK,RDU,79,427,8,30,2013-02-26T13:00:00Z
2013,2,26,818,820,-2,1123,1133,-10,DL,2395,N338NW,LGA,PBI,156,1035,8,20,2013-02-26T13:00:00Z
2013,2,26,818,821,-3,1028,1028,0,EV,4620,N13978,EWR,GRR,102,605,8,21,2013-02-26T13:00:00Z
2013,2,26,819,805,14,923,915,8,EV,4696,N15572,EWR,MHT,38,209,8,5,2013-02-26T13:00:00Z
2013,2,26,819,827,-8,1253,1316,-23,B6,403,N527JB,JFK,SJU,188,1598,8,27,2013-02-26T13:00:00Z
2013,2,26,820,830,-10,1034,1040,-6,EV,4638,N11539,EWR,CVG,98,569,8,30,2013-02-26T13:00:00Z
2013,2,26,820,830,-10,1028,1025,3,AA,1855,N4YGAA,LGA,STL,139,888,8,30,2013-02-26T13:00:00Z
2013,2,26,821,815,6,1125,1125,0,UA,1218,N39728,EWR,DFW,221,1372,8,15,2013-02-26T13:00:00Z
2013,2,26,822,825,-3,935,945,-10,MQ,4418,N858MQ,JFK,DCA,46,213,8,25,2013-02-26T13:00:00Z
2013,2,26,823,830,-7,1143,1205,-22,UA,1480,N41135,EWR,SFO,344,2565,8,30,2013-02-26T13:00:00Z
2013,2,26,824,830,-6,1144,1106,38,F9,835,N203FR,LGA,DEN,274,1620,8,30,2013-02-26T13:00:00Z
2013,2,26,825,830,-5,954,1015,-21,AA,313,N476AA,LGA,ORD,127,733,8,30,2013-02-26T13:00:00Z
2013,2,26,825,835,-10,1133,1150,-17,AA,717,N3AYAA,LGA,DFW,215,1389,8,35,2013-02-26T13:00:00Z
2013,2,26,825,829,-4,1119,1122,-3,B6,993,N640JB,JFK,MCO,145,944,8,29,2013-02-26T13:00:00Z
2013,2,26,825,830,-5,949,1005,-16,WN,1171,N441WN,EWR,MDW,116,711,8,30,2013-02-26T13:00:00Z
2013,2,26,826,830,-4,1137,1137,0,UA,1629,N73259,EWR,MCO,148,937,8,30,2013-02-26T13:00:00Z
2013,2,26,827,829,-2,948,953,-5,UA,1233,N37277,EWR,BOS,37,200,8,29,2013-02-26T13:00:00Z
2013,2,26,829,835,-6,944,1012,-28,9E,3317,N937XJ,JFK,BUF,55,301,8,35,2013-02-26T13:00:00Z
2013,2,26,829,835,-6,1116,1105,11,MQ,4610,N523MQ,LGA,ATL,127,762,8,35,2013-02-26T13:00:00Z
2013,2,26,832,830,2,1304,1335,-31,DL,301,N3748Y,JFK,SJU,187,1598,8,30,2013-02-26T13:00:00Z
2013,2,26,832,829,3,1112,1103,9,B6,611,N279JB,JFK,JAX,130,828,8,29,2013-02-26T13:00:00Z
2013,2,26,834,835,-1,1146,1134,12,B6,517,N653JB,EWR,MCO,145,937,8,35,2013-02-26T13:00:00Z
2013,2,26,834,840,-6,1041,1030,11,MQ,4521,N713MQ,LGA,RDU,83,431,8,40,2013-02-26T13:00:00Z
2013,2,26,834,815,19,1031,1010,21,MQ,4490,N725MQ,LGA,CMH,80,479,8,15,2013-02-26T13:00:00Z
2013,2,26,835,840,-5,934,1003,-29,9E,3422,N604LR,JFK,BOS,32,187,8,40,2013-02-26T13:00:00Z
2013,2,26,836,845,-9,943,1015,-32,9E,3405,N916XJ,JFK,DCA,41,213,8,45,2013-02-26T13:00:00Z
2013,2,26,837,820,17,1202,1124,38,B6,901,N703JB,JFK,FLL,180,1069,8,20,2013-02-26T13:00:00Z
2013,2,26,837,840,-3,1155,1136,19,B6,59,N283JB,JFK,TPA,178,1005,8,40,2013-02-26T13:00:00Z
2013,2,26,838,840,-2,954,1006,-12,EV,4497,N13964,EWR,PWM,46,284,8,40,2013-02-26T13:00:00Z
2013,2,26,839,840,-1,1151,1138,13,UA,1626,N75436,EWR,SAN,331,2425,8,40,2013-02-26T13:00:00Z
2013,2,26,840,844,-4,1207,1151,16,UA,235,N574UA,EWR,FLL,175,1065,8,44,2013-02-26T13:00:00Z
2013,2,26,840,844,-4,1144,1155,-11,UA,1581,N38257,EWR,SEA,312,2402,8,44,2013-02-26T13:00:00Z
2013,2,26,842,844,-2,1006,958,8,EV,4682,N13553,EWR,SYR,37,195,8,44,2013-02-26T13:00:00Z
2013,2,26,842,825,17,1135,1133,2,B6,181,N784JB,JFK,SAN,330,2446,8,25,2013-02-26T13:00:00Z
2013,2,26,842,846,-4,1239,1122,NA,UA,1643,N48127,EWR,DEN,NA,1605,8,46,2013-02-26T13:00:00Z
2013,2,26,843,850,-7,1027,1035,-8,MQ,4558,N722MQ,LGA,CLE,66,419,8,50,2013-02-26T13:00:00Z
2013,2,26,844,845,-1,1334,1350,-16,AA,1357,N5FAAA,JFK,SJU,201,1598,8,45,2013-02-26T13:00:00Z
2013,2,26,844,845,-1,1115,1057,18,US,1429,N709UW,LGA,CLT,104,544,8,45,2013-02-26T13:00:00Z
2013,2,26,844,810,34,1026,955,31,MQ,4406,N821MQ,JFK,RDU,80,427,8,10,2013-02-26T13:00:00Z
2013,2,26,846,840,6,1216,1147,29,UA,443,N512UA,JFK,LAX,349,2475,8,40,2013-02-26T13:00:00Z
2013,2,26,846,850,-4,1203,1200,3,UA,306,N445UA,EWR,PBI,153,1023,8,50,2013-02-26T13:00:00Z
2013,2,26,847,845,2,1104,1049,15,EV,4095,N14952,EWR,CLT,102,529,8,45,2013-02-26T13:00:00Z
2013,2,26,848,855,-7,1105,1102,3,EV,5084,N136EV,EWR,DTW,99,488,8,55,2013-02-26T13:00:00Z
2013,2,26,850,855,-5,1052,1104,-12,9E,3552,N932XJ,JFK,DTW,96,509,8,55,2013-02-26T13:00:00Z
2013,2,26,850,900,-10,1005,1020,-15,US,2120,N958UW,LGA,BOS,33,184,9,0,2013-02-26T14:00:00Z
2013,2,26,850,857,-7,1146,1210,-24,UA,741,N465UA,EWR,IAH,196,1400,8,57,2013-02-26T13:00:00Z
2013,2,26,853,855,-2,1156,1214,-18,B6,1061,N328JB,JFK,AUS,226,1521,8,55,2013-02-26T13:00:00Z
2013,2,26,854,859,-5,1153,1145,8,DL,1747,N687DL,LGA,ATL,122,762,8,59,2013-02-26T13:00:00Z
2013,2,26,854,900,-6,1113,1116,-3,DL,181,N310NW,LGA,DTW,96,502,9,0,2013-02-26T14:00:00Z
2013,2,26,854,900,-6,1014,1022,-8,US,2167,N742PS,LGA,DCA,44,214,9,0,2013-02-26T14:00:00Z
2013,2,26,854,900,-6,1045,1037,8,UA,1429,N14230,LGA,ORD,130,733,9,0,2013-02-26T14:00:00Z
2013,2,26,855,900,-5,1215,1227,-12,DL,120,N713TW,JFK,LAX,322,2475,9,0,2013-02-26T14:00:00Z
2013,2,26,856,900,-4,1052,1050,2,UA,1207,N21723,EWR,CLE,74,404,9,0,2013-02-26T14:00:00Z
2013,2,26,857,900,-3,1136,1135,1,DL,485,N308DE,EWR,ATL,130,746,9,0,2013-02-26T14:00:00Z
2013,2,26,858,900,-2,1225,1228,-3,DL,1659,N358NB,LGA,MIA,163,1096,9,0,2013-02-26T14:00:00Z
2013,2,26,859,900,-1,1232,1205,27,DL,1885,N378NW,LGA,MCO,166,950,9,0,2013-02-26T14:00:00Z
2013,2,26,859,900,-1,1205,1220,-15,AA,647,N625AA,JFK,MIA,161,1089,9,0,2013-02-26T14:00:00Z
2013,2,26,901,900,1,1155,1220,-25,AA,1,N336AA,JFK,LAX,330,2475,9,0,2013-02-26T14:00:00Z
2013,2,26,902,905,-3,1120,1115,5,MQ,4478,N853MQ,LGA,DTW,92,502,9,5,2013-02-26T14:00:00Z
2013,2,26,903,910,-7,1112,1053,19,B6,885,N258JB,JFK,RDU,83,427,9,10,2013-02-26T14:00:00Z
2013,2,26,903,905,-2,1159,1235,-36,VX,407,N640VA,JFK,LAX,326,2475,9,5,2013-02-26T14:00:00Z
2013,2,26,903,905,-2,1242,1214,28,UA,453,N594UA,EWR,MIA,172,1085,9,5,2013-02-26T14:00:00Z
2013,2,26,909,914,-5,1200,1210,-10,B6,57,N351JB,JFK,PBI,151,1028,9,14,2013-02-26T14:00:00Z
2013,2,26,909,907,2,1407,1408,-1,UA,1519,N27722,EWR,STT,204,1634,9,7,2013-02-26T14:00:00Z
2013,2,26,910,840,30,1153,1112,41,EV,4107,N14991,EWR,JAX,132,820,8,40,2013-02-26T13:00:00Z
2013,2,26,911,915,-4,1237,1237,0,DL,2379,N315US,LGA,FLL,165,1076,9,15,2013-02-26T14:00:00Z
2013,2,26,913,920,-7,1201,1240,-39,AA,1589,N556AA,EWR,DFW,202,1372,9,20,2013-02-26T14:00:00Z
2013,2,26,919,930,-11,1037,1103,-26,9E,3913,N8828D,JFK,ROC,49,264,9,30,2013-02-26T14:00:00Z
2013,2,26,919,925,-6,1023,1047,-24,B6,108,N599JB,JFK,BUF,49,301,9,25,2013-02-26T14:00:00Z
2013,2,26,920,923,-3,1140,1214,-34,UA,831,N535UA,EWR,LAS,286,2227,9,23,2013-02-26T14:00:00Z
2013,2,26,921,920,1,1228,1245,-17,AA,721,N548AA,LGA,DFW,204,1389,9,20,2013-02-26T14:00:00Z
2013,2,26,921,925,-4,1227,1216,11,B6,883,N521JB,JFK,MCO,155,944,9,25,2013-02-26T14:00:00Z
2013,2,26,921,920,1,1143,1125,18,MQ,4582,N542MQ,LGA,CLT,94,544,9,20,2013-02-26T14:00:00Z
2013,2,26,922,929,-7,1414,1426,-12,B6,215,N613JB,EWR,SJU,194,1608,9,29,2013-02-26T14:00:00Z
2013,2,26,923,930,-7,1255,1243,12,B6,1639,N506JB,LGA,RSW,167,1080,9,30,2013-02-26T14:00:00Z
2013,2,26,924,929,-5,1217,1206,11,EV,4140,N13538,EWR,ATL,137,746,9,29,2013-02-26T14:00:00Z
2013,2,26,925,930,-5,1256,1242,14,B6,375,N554JB,LGA,FLL,173,1076,9,30,2013-02-26T14:00:00Z
2013,2,26,925,925,0,1204,1205,-1,WN,102,N916WN,EWR,DEN,247,1605,9,25,2013-02-26T14:00:00Z
2013,2,26,927,935,-8,1150,1235,-45,VX,251,N837VA,JFK,LAS,297,2248,9,35,2013-02-26T14:00:00Z
2013,2,26,928,929,-1,1034,1042,-8,EV,4636,N13903,EWR,DCA,39,199,9,29,2013-02-26T14:00:00Z
2013,2,26,930,842,48,1105,1003,62,EV,4409,N10575,EWR,RIC,59,277,8,42,2013-02-26T13:00:00Z
2013,2,26,938,945,-7,1117,1130,-13,AA,319,N475AA,LGA,ORD,121,733,9,45,2013-02-26T14:00:00Z
2013,2,26,938,940,-2,1121,1110,11,WN,376,N762SW,LGA,BNA,127,764,9,40,2013-02-26T14:00:00Z
2013,2,26,941,900,41,1103,1017,46,B6,56,N632JB,JFK,BTV,65,266,9,0,2013-02-26T14:00:00Z
2013,2,26,942,945,-3,1121,1144,-23,EV,4486,N13969,EWR,STL,132,872,9,45,2013-02-26T14:00:00Z
2013,2,26,942,955,-13,1240,1257,-17,B6,503,N635JB,EWR,FLL,162,1065,9,55,2013-02-26T14:00:00Z
2013,2,26,942,945,-3,1115,1115,0,WN,3587,N449WN,LGA,MKE,116,738,9,45,2013-02-26T14:00:00Z
2013,2,26,946,955,-9,1246,1220,26,MQ,4654,N525MQ,LGA,ATL,137,762,9,55,2013-02-26T14:00:00Z
2013,2,26,947,954,-7,1159,1238,-39,UA,1597,N15710,EWR,EGE,236,1726,9,54,2013-02-26T14:00:00Z
2013,2,26,948,955,-7,1200,1215,-15,9E,3970,N812AY,LGA,GRR,96,618,9,55,2013-02-26T14:00:00Z
2013,2,26,949,955,-6,1209,1239,-30,B6,197,N588JB,JFK,LAS,292,2248,9,55,2013-02-26T14:00:00Z
2013,2,26,950,959,-9,1120,1129,-9,MQ,4670,N507MQ,LGA,BNA,118,764,9,59,2013-02-26T14:00:00Z
2013,2,26,953,958,-5,1100,1103,-3,9E,3884,N8673D,JFK,PHL,37,94,9,58,2013-02-26T14:00:00Z
2013,2,26,955,1000,-5,1110,1108,2,US,2122,N953UW,LGA,BOS,33,184,10,0,2013-02-26T15:00:00Z
2013,2,26,956,959,-3,1320,1333,-13,US,450,N667AW,JFK,PHX,299,2153,9,59,2013-02-26T14:00:00Z
2013,2,26,956,1000,-4,1112,1121,-9,US,2169,N765US,LGA,DCA,42,214,10,0,2013-02-26T15:00:00Z
2013,2,26,956,1000,-4,1130,1139,-9,UA,441,N427UA,LGA,ORD,119,733,10,0,2013-02-26T15:00:00Z
2013,2,26,956,1000,-4,1115,1134,-19,UA,1162,N15712,EWR,ORD,115,719,10,0,2013-02-26T15:00:00Z
2013,2,26,958,1000,-2,1108,1116,-8,EV,4689,N11536,EWR,IAD,43,212,10,0,2013-02-26T15:00:00Z
2013,2,26,958,632,206,1214,918,176,UA,271,N534UA,EWR,LAS,297,2227,6,32,2013-02-26T11:00:00Z
2013,2,26,959,1000,-1,1237,1239,-2,DL,1847,N6705Y,LGA,ATL,116,762,10,0,2013-02-26T15:00:00Z
2013,2,26,1000,1000,0,1228,1221,7,EV,3810,N14158,EWR,SAV,118,708,10,0,2013-02-26T15:00:00Z
2013,2,26,1000,900,60,1513,1540,-27,HA,51,N382HA,JFK,HNL,584,4983,9,0,2013-02-26T14:00:00Z
2013,2,26,1002,1010,-8,1158,1140,18,MQ,3795,N0EGMQ,EWR,ORD,116,719,10,10,2013-02-26T15:00:00Z
2013,2,26,1002,1002,0,1259,1255,4,UA,1623,N37466,EWR,MCO,158,937,10,2,2013-02-26T15:00:00Z
2013,2,26,1003,1002,1,1301,1300,1,UA,1428,N33286,EWR,TPA,161,997,10,2,2013-02-26T15:00:00Z
2013,2,26,1005,1000,5,1223,1209,14,US,1277,N764US,LGA,CLT,100,544,10,0,2013-02-26T15:00:00Z
2013,2,26,1008,959,9,1134,1124,10,EV,5736,N825AS,LGA,IAD,44,229,9,59,2013-02-26T14:00:00Z
2013,2,26,1010,1016,-6,1209,1227,-18,DL,2319,N324US,LGA,MSP,142,1020,10,16,2013-02-26T15:00:00Z
2013,2,26,1010,1015,-5,1314,1340,-26,US,75,N830AW,EWR,PHX,284,2133,10,15,2013-02-26T15:00:00Z
2013,2,26,1011,1015,-4,1214,1208,6,US,1081,N169UW,EWR,CLT,101,529,10,15,2013-02-26T15:00:00Z
2013,2,26,1012,1015,-3,1229,1306,-37,DL,1529,N702TW,JFK,LAS,286,2248,10,15,2013-02-26T15:00:00Z
2013,2,26,1012,1020,-8,1327,1330,-3,AA,731,N3AWAA,LGA,DFW,214,1389,10,20,2013-02-26T15:00:00Z
2013,2,26,1014,1021,-7,1405,1342,23,DL,1903,N936DL,LGA,SRQ,176,1047,10,21,2013-02-26T15:00:00Z
2013,2,26,1018,950,28,1338,1254,44,B6,1101,N561JB,JFK,FLL,170,1069,9,50,2013-02-26T14:00:00Z
2013,2,26,1018,1019,-1,1334,1337,-3,UA,1221,N77296,LGA,IAH,217,1416,10,19,2013-02-26T15:00:00Z
2013,2,26,1020,910,70,1131,1032,59,B6,20,N203JB,JFK,ROC,51,264,9,10,2013-02-26T14:00:00Z
2013,2,26,1022,1030,-8,1315,1302,13,FL,347,N993AT,LGA,ATL,134,762,10,30,2013-02-26T15:00:00Z
2013,2,26,1022,1030,-8,1306,1415,-69,VX,23,N846VA,JFK,SFO,327,2586,10,30,2013-02-26T15:00:00Z
2013,2,26,1023,1029,-6,1214,1235,-21,EV,4941,N708EV,EWR,DTW,84,488,10,29,2013-02-26T15:00:00Z
2013,2,26,1023,1029,-6,1242,1300,-18,UA,405,N538UA,LGA,DEN,219,1620,10,29,2013-02-26T15:00:00Z
2013,2,26,1024,1030,-6,1408,1338,30,UA,1229,N37290,EWR,FLL,204,1065,10,30,2013-02-26T15:00:00Z
2013,2,26,1025,1030,-5,1324,1340,-16,AA,19,N319AA,JFK,LAX,328,2475,10,30,2013-02-26T15:00:00Z
2013,2,26,1025,1030,-5,1220,1215,5,MQ,4471,N719MQ,LGA,RDU,81,431,10,30,2013-02-26T15:00:00Z
2013,2,26,1026,1030,-4,1143,1158,-15,EV,4187,N14916,EWR,BNA,116,748,10,30,2013-02-26T15:00:00Z
2013,2,26,1027,1030,-3,1314,1254,20,DL,2343,N306DQ,EWR,ATL,122,746,10,30,2013-02-26T15:00:00Z
2013,2,26,1027,1030,-3,1323,1355,-32,AA,179,N348AA,JFK,SFO,337,2586,10,30,2013-02-26T15:00:00Z
2013,2,26,1030,1032,-2,1208,1206,2,EV,4664,N11187,EWR,RDU,76,416,10,32,2013-02-26T15:00:00Z
2013,2,26,1031,1031,0,1130,1150,-20,EV,4510,N17560,EWR,BUF,46,282,10,31,2013-02-26T15:00:00Z
2013,2,26,1034,1015,19,1255,1216,39,US,1427,N710UW,JFK,CLT,115,541,10,15,2013-02-26T15:00:00Z
2013,2,26,1039,1049,-10,1427,1400,27,B6,373,N526JB,LGA,FLL,198,1076,10,49,2013-02-26T15:00:00Z
2013,2,26,1041,1045,-4,1338,1332,6,B6,1183,N503JB,JFK,MCO,150,944,10,45,2013-02-26T15:00:00Z
2013,2,26,1043,1050,-7,1251,1250,1,MQ,4589,N8EGMQ,LGA,DTW,91,502,10,50,2013-02-26T15:00:00Z
2013,2,26,1046,1045,1,1344,1331,13,B6,545,N579JB,EWR,PBI,163,1023,10,45,2013-02-26T15:00:00Z
2013,2,26,1048,1100,-12,1154,1209,-15,US,2124,N961UW,LGA,BOS,32,184,11,0,2013-02-26T16:00:00Z
2013,2,26,1052,1100,-8,1429,1424,5,DL,2261,N955DL,LGA,MIA,181,1096,11,0,2013-02-26T16:00:00Z
2013,2,26,1053,1100,-7,1341,1420,-39,DL,1275,N3767,JFK,SLC,258,1990,11,0,2013-02-26T16:00:00Z
2013,2,26,1053,1100,-7,1202,1214,-12,US,2171,N744P,LGA,DCA,43,214,11,0,2013-02-26T16:00:00Z
2013,2,26,1054,1100,-6,1409,1410,-1,AA,739,N3FKAA,LGA,DFW,212,1389,11,0,2013-02-26T16:00:00Z
2013,2,26,1054,1100,-6,1203,1215,-12,MQ,3792,N526MQ,JFK,DCA,47,213,11,0,2013-02-26T16:00:00Z
2013,2,26,1054,1100,-6,1258,1335,-37,UA,567,N536UA,EWR,LAS,281,2227,11,0,2013-02-26T16:00:00Z
2013,2,26,1056,1059,-3,1401,1337,24,DL,1647,N67171,LGA,ATL,142,762,10,59,2013-02-26T15:00:00Z
2013,2,26,1056,1014,42,1201,1123,38,UA,486,N421UA,EWR,BOS,35,200,10,14,2013-02-26T15:00:00Z
2013,2,26,1057,1100,-3,1248,1300,-12,WN,366,N718SW,LGA,STL,137,888,11,0,2013-02-26T16:00:00Z
2013,2,26,1057,1040,17,1316,1345,-29,UA,304,N584UA,EWR,LAX,299,2454,10,40,2013-02-26T15:00:00Z
2013,2,26,1058,1103,-5,1311,1305,6,DL,1031,N344NB,LGA,DTW,90,502,11,3,2013-02-26T16:00:00Z
2013,2,26,1058,1059,-1,1348,1441,-53,UA,1120,N77525,EWR,SFO,330,2565,10,59,2013-02-26T15:00:00Z
2013,2,26,1102,1110,-8,1247,1252,-5,EV,5273,N398CA,LGA,PIT,60,335,11,10,2013-02-26T16:00:00Z
2013,2,26,1103,1030,33,1303,1210,53,AA,321,N4YRAA,LGA,ORD,129,733,10,30,2013-02-26T15:00:00Z
2013,2,26,1103,1104,-1,1424,1416,8,UA,1183,N33284,EWR,RSW,179,1068,11,4,2013-02-26T16:00:00Z
2013,2,26,1104,1110,-6,1216,1220,-4,B6,24,N184JB,JFK,BTV,48,266,11,10,2013-02-26T16:00:00Z
2013,2,26,1104,1110,-6,1401,1440,-39,UA,642,N560UA,JFK,SFO,335,2586,11,10,2013-02-26T16:00:00Z
